File,Target,ShotNumber,Distance(m),LaserPower,SpectrumTotal,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,Total,SiO2_RMSEP,TiO2_RMSEP,Al2O3_RMSEP,FeOT_RMSEP,MgO_RMSEP,CaO_RMSEP,Na2O_RMSEP,K2O_RMSEP,labels
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,5,5.95906,100A/95A/95A,2.96E+14,35.624342,1.1392672,14.571559,30.441323,4.2443849,3.1315723,3.4198235,0.51854955,93.090821,6.1102481,0.52466094,3.613272,5.0806108,1.7707078,1.2119774,0.64659387,0.66725087,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,6,5.95906,100A/95A/95A,2.96E+14,36.973768,1.2616284,15.060467,27.756846,4.4989342,2.9361958,3.2945224,0.47126873,92.25363,5.9012399,0.55267411,3.6269801,4.8845682,1.7984982,1.1721745,0.63849282,0.64829004,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,7,5.95906,100A/95A/95A,2.77E+14,34.127821,1.0022301,16.238849,27.089368,4.838641,5.0535953,2.8457908,0.41009008,91.606386,6.3366904,0.49415541,3.6575596,4.8355575,1.8362081,1.7078414,0.61592889,0.62621486,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,8,5.95906,100A/95A/95A,2.78E+14,36.66435,1.3364967,17.863215,24.47299,5.5519023,2.6081967,3.3415073,0.45922382,92.297881,5.9491458,0.57278216,3.6822648,4.6439037,1.920473,1.1066749,0.64155942,0.64461088,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,9,5.95906,100A/95A/95A,2.44E+14,40.628857,1.5696257,19.196066,21.45421,5.5846699,2.0443042,3.3052665,0.56647656,94.349476,5.3872457,0.63617557,3.6924613,4.4065971,1.9241365,1.0075421,0.63971943,0.68659389,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,10,5.95906,100A/95A/95A,2.44E+14,46.403651,2.1155987,17.340633,19.289556,5.0456738,3.2630841,3.2270371,0.66325413,97.348489,4.9663377,0.78750622,3.6768653,4.1093674,1.8605893,1.241173,0.63488787,0.72291982,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,11,5.95906,100A/95A/95A,2.23E+14,40.626697,3.7177403,19.744476,17.978606,4.8386134,1.7388374,3.8820631,0.82999183,93.357025,5.3872457,1.604663,3.6994395,3.8847716,1.8362081,0.96228343,0.68267787,0.79458773,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,12,5.95906,100A/95A/95A,2.36E+14,42.327834,4.9638538,16.780903,17.561469,4.5146506,3.2915403,3.7191354,0.72346011,93.882847,5.2045622,2.1989644,3.6684308,3.8110907,1.7996072,1.247944,0.66789734,0.74788046,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,13,5.95906,100A/95A/95A,2.45E+14,44.878638,5.9721281,16.23265,17.377729,4.2976839,3.4268337,3.6615375,0.78478489,96.631985,5.0219941,2.6830325,3.6573312,3.7796202,1.7770572,1.2795419,0.66313928,0.77325636,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,14,5.95906,100A/95A/95A,2.47E+14,46.058355,7.0639938,15.492295,16.530768,4.2719297,3.1677034,3.5996069,0.8165036,97.001157,4.9747348,3.2054427,3.6388345,3.6342576,1.7738825,1.22086,0.65869427,0.79028368,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,15,5.95906,100A/95A/95A,2.57E+14,46.428715,7.5612548,16.889667,16.142403,4.3159181,3.0852271,3.8509134,0.88236617,99.156464,4.9655972,3.4450803,3.670337,3.5698628,1.7791735,1.2035978,0.67960936,0.81610799,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,16,5.95906,100A/95A/95A,2.40E+14,49.687993,7.7791187,18.509788,15.289998,4.2623026,3.1245011,3.4444444,0.84753142,102.94568,4.9592962,3.5505204,3.6869743,3.4354606,1.7728243,1.2098824,0.64787489,0.80319583,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,17,5.95906,100A/95A/95A,2.69E+14,49.38415,9.3024352,16.798466,15.036983,4.7020382,3.5771667,3.2562906,0.80519354,102.86272,4.9543996,4.2790194,3.6687775,3.3974907,1.8206805,1.3153265,0.63668609,0.78601515,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,18,5.95906,100A/95A/95A,2.49E+14,48.807141,8.0877375,18.01376,14.183639,4.7921028,3.2263242,2.9359877,0.77723182,100.82392,4.9485407,3.699096,3.6834586,3.2706518,1.8306625,1.2344021,0.61954027,0.77325636,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,19,5.95906,100A/95A/95A,2.60E+14,50.557864,9.6192624,16.848968,14.068402,4.9422173,3.5642859,2.7516226,0.76773242,103.12035,4.9767041,4.4323874,3.6696439,3.2547526,1.8477904,1.3105088,0.61282653,0.76900345,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,20,5.95906,100A/95A/95A,2.46E+14,48.123864,9.6678683,19.122929,13.602155,4.9929974,3.2282233,2.9516996,0.84184173,102.53158,4.9458094,4.4563513,3.6916163,3.1871448,1.853608,1.2344021,0.62000495,0.79889178,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,21,5.95906,100A/95A/95A,2.41E+14,43.775858,7.5467364,18.334827,14.202114,5.3972067,4.1718527,3.0819406,0.84431043,97.354845,5.0865402,3.4402876,3.6857681,3.2735426,1.9021552,1.4640707,0.62644565,0.79889178,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,22,5.95906,100A/95A/95A,2.42E+14,45.030599,9.5275472,19.168318,14.141695,5.01153,3.8970437,3.0894384,0.92681007,100.79298,5.0142937,4.3892522,3.6921356,3.2648702,1.855935,1.3942432,0.62697917,0.83764672,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,23,5.95906,100A/95A/95A,2.62E+14,43.897167,7.497031,20.532804,15.093937,4.9025421,4.0385958,3.2978292,0.83021321,100.09012,5.0787091,3.4163241,3.718369,3.4050848,1.8431362,1.4298952,0.63910609,0.79458773,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,24,5.95906,100A/95A/95A,2.46E+14,45.212789,6.9897819,19.400986,14.711187,4.5958465,4.040177,3.1478212,0.89427135,98.99286,5.0056438,3.1718931,3.694634,3.3482039,1.8095893,1.4298952,0.63027436,0.82041204,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,25,5.95906,100A/95A/95A,2.84E+14,46.009975,8.6395706,19.373914,13.952312,4.8482106,4.4164788,3.140594,0.89315578,101.27421,4.9759698,3.9626975,3.694308,3.2374084,1.8373185,1.5309787,0.62971663,0.82041204,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,26,5.95906,100A/95A/95A,2.83E+14,46.06161,10.49477,18.140367,13.844945,4.548092,3.991714,3.203183,1.0381219,101.3228,4.9747348,4.8493567,3.6844406,3.2215993,1.8040437,1.4171623,0.63313705,0.88481402,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,27,5.95906,100A/95A/95A,2.76E+14,45.904721,11.681883,18.577361,13.863346,4.6934914,3.8580512,3.1125873,0.88567288,102.57711,4.9796395,5.4196944,3.6874588,3.2244706,1.8195714,1.3840569,0.62804615,0.82041204,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,28,5.95906,100A/95A/95A,2.68E+14,45.379943,11.945784,16.504095,13.81347,4.6996903,4.0365899,2.7975465,0.77092917,99.948047,4.9992366,5.5490985,3.6631122,3.2172925,1.8206805,1.4298952,0.61424381,0.76900345,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,29,5.95906,100A/95A/95A,2.56E+14,47.867909,12.442528,18.124418,13.259621,4.5835278,3.8734609,2.9561998,0.94595345,104.05362,4.9462571,5.7839432,3.6842895,3.1384499,1.807371,1.3866035,0.62046963,0.84626663,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,30,5.95906,100A/95A/95A,2.64E+14,45.984094,14.274465,17.563752,12.799753,4.6220875,3.576881,3.0167901,0.83473759,102.67256,4.9767108,6.6610174,3.6794193,3.072417,1.8118075,1.3153265,0.62334883,0.79458773,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,31,5.95906,100A/95A/95A,2.66E+14,48.662032,13.509797,18.110479,12.582149,4.4924028,3.3352221,3.1123286,1.1202641,104.92467,4.947382,6.2967682,3.6842141,3.0407081,1.7973889,1.2592289,0.62804615,0.9184618,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,32,5.95906,100A/95A/95A,2.30E+14,47.856224,14.184328,20.060097,12.631171,4.3989217,3.326966,2.9687197,0.91009094,106.33652,4.9462752,6.6178827,3.7056181,3.0479147,1.7876391,1.256972,0.62093437,0.82902688,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,33,5.95906,100A/95A/95A,2.19E+14,47.943995,8.6587321,22.905855,13.768045,4.4592972,3.364392,3.1377637,1.0448054,105.28289,4.9461317,3.9722829,3.8387554,3.2115502,1.7940617,1.2637429,0.62971663,0.88481402,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,34,5.95906,100A/95A/95A,2.26E+14,46.364572,7.2426218,21.947935,14.212766,4.3170584,3.6207712,3.2133976,0.98946593,101.90859,4.9673257,3.2917123,3.7818627,3.2749879,1.7791735,1.3249615,0.63371843,0.86346722,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,35,5.95906,100A/95A/95A,2.07E+14,44.633691,7.7498821,23.012786,13.831024,4.3178234,3.7256678,3.4940613,1.191012,101.95595,5.0348272,3.5361423,3.8447647,3.2201638,1.7791735,1.351458,0.6511367,0.94711053,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,36,5.95906,100A/95A/95A,2.08E+14,44.898172,7.2760903,23.835475,13.854074,4.2798941,3.6412124,3.5353654,1.0528008,102.37308,5.0209675,3.310883,3.8920262,3.2230351,1.7749407,1.329779,0.65449411,0.88908339,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,37,5.95906,100A/95A/95A,2.22E+14,45.035084,9.6761124,23.594196,13.076909,4.0232255,3.3447692,3.3151393,1.065733,103.13117,5.0137806,4.4611435,3.8784494,3.1126382,1.7475294,1.2592289,0.64033276,0.89755255,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,38,5.95906,100A/95A/95A,2.11E+14,44.973593,11.138374,22.804625,12.655834,4.1937466,3.4320169,3.3429076,1.2915667,103.83266,5.017374,5.1608858,3.8321316,3.0522385,1.7654169,1.2795419,0.64155942,0.98641729,1
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,39,5.95906,100A/95A/95A,2.05E+14,47.408286,15.413858,22.282727,11.890261,4.3542068,2.6247103,3.2932654,0.98976631,108.25708,4.9489946,7.2073913,3.8009033,2.9402564,1.7823482,1.108601,0.63849282,0.86346722,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,40,5.95906,100A/95A/95A,2.29E+14,47.191324,13.551848,20.74686,12.643114,4.6318605,3.3914042,3.1012346,1.0619896,106.31963,4.9517741,6.3159389,3.7256989,3.0493557,1.8129166,1.2705139,0.62751269,0.89335275,2
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,41,5.95906,100A/95A/95A,2.39E+14,48.237127,15.220996,17.849122,12.112871,4.8465967,3.9362418,2.9972624,1.0019245,106.20214,4.9455943,7.1163292,3.6821721,2.9724286,1.8373185,1.4044294,0.6223442,0.86773658,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,42,5.95906,100A/95A/95A,2.40E+14,49.182338,15.176193,20.641196,12.077238,4.4346678,3.2447148,3.2769557,1.2181755,109.25148,4.9513979,7.097158,3.7217896,2.9680417,1.7908138,1.236659,0.63788486,0.95925117,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,43,5.95906,100A/95A/95A,2.26E+14,45.564329,15.755249,21.737687,12.021222,4.4294344,3.4523352,3.2252922,1.149979,107.33553,4.9924531,7.3751378,3.7704415,2.9592674,1.7908138,1.2840558,0.63488787,0.93092293,0
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,44,5.95906,100A/95A/95A,2.37E+14,45.265178,14.252557,23.154834,11.977442,4.286304,3.283868,3.3631409,0.98538272,106.56871,5.0033822,6.6514316,3.8531616,2.9534178,1.7759988,1.245687,0.64280885,0.86346722,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,45,5.95906,100A/95A/95A,2.03E+14,45.589583,11.871111,23.697432,11.776313,4.5106097,3.3353369,3.3549006,1.1074931,105.24278,4.9913225,5.5107565,3.8845618,2.9241095,1.7996072,1.2592289,0.64218324,0.91428,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,46,5.95906,100A/95A/95A,2.04E+14,48.768297,13.437509,21.712458,12.085585,4.5368329,3.2126457,3.3679827,1.0755696,108.19688,4.9482317,6.2632189,3.7688324,2.9695039,1.8029345,1.2298881,0.64343452,0.90173441,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,47,5.95906,100A/95A/95A,1.89E+14,47.248575,11.59927,22.202952,12.063086,4.3426241,3.523727,3.4026231,1.1364251,105.51928,4.9510159,5.3813524,3.7961743,2.9651167,1.7812899,1.3008739,0.64531285,0.92682552,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,48,5.95906,100A/95A/95A,1.93E+14,49.426873,13.418188,21.830927,12.308099,4.3566625,2.9664593,3.2849641,1.0040839,108.59626,4.9551892,6.253634,3.7752686,3.0015509,1.7834064,1.1784592,0.63788486,0.86773658,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,49,5.95906,100A/95A/95A,1.82E+14,48.105598,11.741466,22.716791,11.83147,4.4638058,3.4435757,3.2358452,1.0093112,106.54786,4.9458275,5.4484506,3.8272908,2.9314697,1.7940617,1.2817988,0.63548732,0.87200594,3
CL5_398737278CCS_F0030004CCAM02014P3.SAV,Goulburn_3,50,5.95906,100A/95A/95A,1.92E+14,50.800483,13.271868,18.521637,11.874223,4.238057,2.7752493,3.1990988,0.90247476,105.58309,4.9820838,6.1817417,3.687043,2.9373314,1.7707078,1.1394173,0.63313705,0.82471693,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,1,5.81117,100A/95A/95A,3.20E+14,41.496227,0.94016227,10.550418,22.657305,4.6722644,6.2301503,2.4907842,0.28493821,89.32225,5.2881069,0.4811191,3.5322649,4.5115023,1.8173531,2.0493338,0.61058944,0.58218318,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,2,5.81117,100A/95A/95A,5.73E+14,39.523642,1.3420747,9.5102259,35.206396,2.67357,3.2726544,2.6065109,0.19135028,94.326424,5.5282564,0.57278216,3.500957,5.4295373,1.6184299,1.2434299,0.61051482,0.55436385,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,3,5.81117,100A/95A/95A,6.33E+14,39.55922,1.2626652,9.6838259,35.862599,2.5350835,2.4458435,2.7756496,0.22047408,94.345361,5.5230479,0.55267411,3.5074296,5.4770846,1.6069503,1.0768964,0.61363518,0.56335747,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,4,5.81117,100A/95A/95A,6.18E+14,40.404238,1.2477082,9.4229763,35.563663,2.5538781,1.8661039,2.7353611,0.21290218,94.006831,5.4146357,0.55023688,3.4970887,5.4551396,1.6078333,0.98077601,0.61259007,0.5603596,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,5,5.81117,100A/95A/95A,5.15E+14,40.4683,1.1813757,9.8331728,34.956099,2.1549498,1.6069395,2.9304638,0.29180971,93.423111,5.4062996,0.53372562,3.5127916,5.4112492,1.573619,0.94379085,0.61911339,0.5854212,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,6,5.81117,100A/95A/95A,5.50E+14,40.579219,1.2708817,10.437702,34.860483,2.3180523,1.977962,3.138669,0.33658325,94.919552,5.3931999,0.55511135,3.529799,5.4039345,1.5879458,0.99801743,0.62971663,0.60191399,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,7,5.81117,100A/95A/95A,6.88E+14,41.824145,1.2487637,10.806765,34.244023,2.7615601,2.3927354,2.9911514,0.31519566,96.58434,5.2539058,0.55023688,3.5375974,5.3585815,1.6263772,1.0663583,0.62186378,0.59513533,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,8,5.81117,100A/95A/95A,6.90E+14,42.536578,1.224139,10.762782,33.741585,2.7467154,2.7201541,3.1952914,0.28167363,97.208919,5.1849031,0.54305249,3.5365958,5.3220062,1.6254942,1.1278611,0.63313705,0.58218318,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,9,5.81117,100A/95A/95A,7.31E+14,41.860236,1.3583938,10.89128,32.815544,2.6311241,2.261639,3.1604126,0.31345488,95.292083,5.2496305,0.57801616,3.5390341,5.2547083,1.6148977,1.0435257,0.63083202,0.59189731,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,10,5.81117,100A/95A/95A,7.00E+14,42.783453,1.2340108,11.147706,32.228034,2.4495899,2.1019464,3.2896352,0.33065379,95.56503,5.1628957,0.54542178,3.5436366,5.2115493,1.5990028,1.017067,0.63849282,0.59844702,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,11,5.81117,100A/95A/95A,7.01E+14,41.953009,1.2965523,11.922411,33.20599,2.4284228,2.0508869,3.4603436,0.36526928,96.682885,5.2401361,0.56257939,3.5559261,5.2832365,1.5972368,1.0091296,0.64916176,0.61231482,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,12,5.81117,100A/95A/95A,7.04E+14,43.033085,1.3144167,12.230923,33.305007,2.4576495,2.3557724,3.5154018,0.37242821,98.584684,5.1429954,0.5650804,3.5609317,5.2905517,1.5998859,1.0610893,0.65312618,0.61231482,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,13,5.81117,100A/95A/95A,7.33E+14,42.634345,1.2326961,13.364523,31.401262,2.3163083,2.5641812,3.7176831,0.41712188,97.648121,5.1764779,0.54542178,3.5824347,5.150835,1.5879458,1.0970447,0.66789734,0.62989408,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,14,5.81117,100A/95A/95A,7.25E+14,43.824574,1.2032104,14.59468,31.442973,2.0577241,2.4854214,3.948468,0.4599322,100.01698,5.08393,0.53833544,3.6138287,5.1537609,1.5660341,1.0839218,0.69036388,0.64461088,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,15,5.81117,100A/95A/95A,7.17E+14,43.162591,1.2150512,15.12085,31.790051,2.2845885,2.6018687,3.97167,0.48647299,100.63314,5.132647,0.54305249,3.6286659,5.1793633,1.5845748,1.1047488,0.69266605,0.65564847,2
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,16,5.81117,100A/95A/95A,6.81E+14,44.24162,1.1319794,16.09812,29.463413,2.0861247,2.7475908,4.2367865,0.56650284,100.57214,5.0565214,0.52242196,3.6543624,5.0089235,1.5685624,1.1336392,0.73188585,0.68659389,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,17,5.81117,100A/95A/95A,6.91E+14,43.533745,1.2158828,16.735404,30.453889,1.974733,2.7290709,4.006802,0.51614923,101.16568,5.1031947,0.54305249,3.6677377,5.0813422,1.5586575,1.1297872,0.69763738,0.66725087,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,18,5.81117,100A/95A/95A,6.80E+14,43.957227,1.1404175,15.859613,27.886922,2.1425891,2.860109,4.0422629,0.51553046,98.404671,5.0747938,0.52466094,3.6484871,4.8940778,1.5727762,1.1554154,0.70148551,0.66725087,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,19,5.81117,100A/95A/95A,6.18E+14,44.832119,1.0870857,17.710346,28.83363,1.6891891,3.2731019,4.2588258,0.52763402,102.21193,5.0245605,0.51361126,3.6808732,4.9628386,1.5362091,1.2434299,0.73528558,0.67111945,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,20,5.81117,100A/95A/95A,6.13E+14,43.840448,1.0996364,17.54056,30.355788,1.7186659,3.0788644,4.2998634,0.52552077,102.45935,5.0826244,0.51579648,3.6791873,5.0747585,1.5386143,1.2015029,0.74246639,0.67111945,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,21,5.81117,100A/95A/95A,6.00E+14,44.872401,1.0405149,18.505205,28.792584,1.579741,3.6836639,4.5331701,0.55132173,103.5586,5.0225072,0.50277269,3.6869743,4.9599128,1.5275434,1.3394141,0.78817254,0.67885667,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,22,5.81117,100A/95A/95A,5.75E+14,44.58106,1.0447653,18.565739,28.408079,1.527655,3.8020387,4.5724834,0.53653569,103.03836,5.037394,0.50277269,3.6873894,4.9321156,1.5237442,1.3687774,0.79673374,0.67498809,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,23,5.81117,100A/95A/95A,5.90E+14,44.707262,1.0070511,19.117563,27.815556,1.5056065,4.0212186,4.747064,0.6056722,103.52699,5.0307207,0.49630839,3.6916163,4.888957,1.5222245,1.4248021,0.83620912,0.70268482,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,24,5.81117,100A/95A/95A,5.74E+14,44.513051,0.9948611,19.061149,28.073311,1.5460943,3.6869521,4.6262402,0.58886149,103.09052,5.040987,0.49200109,3.691117,4.9072447,1.5252639,1.3418229,0.80978018,0.69462419,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,25,5.81117,100A/95A/95A,5.66E+14,45.124513,0.94182556,19.276511,27.203871,1.4421101,3.8403711,4.6571295,0.572179,103.05851,5.0096741,0.4811191,3.6933305,4.8436041,1.5169057,1.3789638,0.81636113,0.68659389,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,26,5.81117,100A/95A/95A,5.51E+14,44.611145,0.95903408,19.360762,27.952623,1.3825017,4.0598117,4.9487636,0.5840996,103.85874,5.0358539,0.48550186,3.6941996,4.8984666,1.5123467,1.4349884,0.8793422,0.6905939,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,27,5.81117,100A/95A/95A,5.45E+14,45.361847,0.94522769,19.408678,24.995825,1.3502797,4.3848934,4.9856446,0.59683814,102.02923,4.9999905,0.48331749,3.6947427,4.6826735,1.5100672,1.5200636,0.88753861,0.69865453,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,28,5.81117,100A/95A/95A,5.56E+14,45.284916,0.93130336,19.39653,24.797822,1.2989359,4.2261218,4.9533429,0.65482153,101.54379,5.0030055,0.47892067,3.694634,4.6680436,1.506268,1.4800687,0.8793422,0.71880603,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,29,5.81117,100A/95A/95A,4.92E+14,45.483542,0.90442966,19.91525,23.89189,1.2523595,4.7559377,5.0818021,0.66156148,101.94677,4.9954681,0.47222012,3.7028859,4.6014771,1.5024688,1.6253576,0.90534872,0.72291982,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,30,5.81117,100A/95A/95A,5.03E+14,45.239358,0.90336242,19.972224,24.482403,1.2424044,5.061172,5.3354878,0.67048443,102.9069,5.0045128,0.47222012,3.7038517,4.6446352,1.501709,1.7107303,0.94970834,0.72707993,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,31,5.81117,100A/95A/95A,4.89E+14,45.113575,0.86468646,19.919618,24.189303,1.2022015,4.8742686,5.2997285,0.65363198,102.11701,5.0101871,0.4630383,3.7028859,4.6234221,1.498723,1.6565926,0.94369847,0.71880603,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,32,5.81117,100A/95A/95A,5.00E+14,44.709418,0.86362071,19.991813,24.520084,1.1809652,4.6571782,5.2792409,0.72717535,101.9295,5.0307207,0.4630383,3.7042379,4.6475616,1.4972893,1.5973258,0.94048935,0.75204062,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,33,5.81117,100A/95A/95A,4.70E+14,45.229038,0.86074416,20.163369,23.170518,1.1357264,4.9049192,5.2886329,0.69735181,101.4503,5.00489,0.4630383,3.7081137,4.5488086,1.4944216,1.6651113,0.94209397,0.73956031,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,34,5.81117,100A/95A/95A,4.57E+14,45.95461,0.84857883,20.340113,22.853261,1.1589249,5.1089278,5.4653038,0.72009636,102.44982,4.9777546,0.46071532,3.7126055,4.5254006,1.4958555,1.7251753,0.9674741,0.74788046,0
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,35,5.81117,100A/95A/95A,4.64E+14,46.216083,0.88440253,20.431705,22.632175,1.1053803,5.3396156,5.6483908,0.763354,103.02111,4.9707832,0.46768421,3.7152593,4.5093079,1.4922709,1.7916293,0.98760271,0.76475054,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,36,5.81117,100A/95A/95A,4.48E+14,45.486784,0.83177168,20.53155,21.579614,1.0769253,5.3163621,5.438312,0.74517509,101.00649,4.995091,0.45589054,3.718369,4.4204721,1.4901202,1.7858436,0.96360213,0.76049757,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,37,5.81117,100A/95A/95A,4.35E+14,45.721797,0.87769086,20.673495,21.584245,0.99498185,5.2711511,5.5025408,0.71106092,101.33696,4.986423,0.46768421,3.7227225,4.4204721,1.4836681,1.7713989,0.9710632,0.74372035,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,38,5.81117,100A/95A/95A,4.27E+14,45.485497,0.85957775,21.00555,20.630045,0.95032112,5.4859958,5.6301786,0.73441298,100.78158,4.995091,0.4630383,3.7355931,4.3092685,1.4808004,1.83527,0.98544008,0.75204062,1
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,39,5.81117,100A/95A/95A,4.16E+14,45.700498,0.81852258,21.35143,18.285884,0.9262734,6.0332068,5.8127784,0.73515727,99.66375,4.9871769,0.45347548,3.7506924,3.9390767,1.4793667,1.9919001,1.0049037,0.75624466,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,40,5.81117,100A/95A/95A,4.19E+14,45.248998,0.8480526,21.179554,20.120638,0.98762767,5.6448948,5.6880375,0.7087114,100.42651,5.0041361,0.46071532,3.742976,4.2384644,1.4836681,1.8789105,0.99192798,0.74372035,3
CL5_398825061CCS_F0030004CCAM01015P3.SAV,Goulburn_4,41,5.81117,100A/95A/95A,4.06E+14,46.3709,0.83600736,21.518264,16.914113,0.91127784,5.9079396,5.9086705,0.84872831,99.215901,4.9670787,0.4583056,3.7590086,3.6985147,1.4779328,1.9572753,1.0157168,0.80319583,3
